# CE5 leaf -> CE6 twin page id (official catalogs, title-matched)
Animate_Create	aa452852	ee502308
Animate_Open	aa452853	ee504130
Animate_OpenEx	aa452854	ee505264
Animate_Play	aa452855	ee502577
Animate_Seek	aa452856	ee500898
Animate_Stop	aa452857	ee501400
Animation Controls	ms926086	-
Animation Controls Macros	aa452858	-
Animation Controls Messages	aa452859	-
Animation Controls Notifications	aa452860	-
Animation Controls Reference	ms927251	-
Animation Controls Styles	aa452861	ee502301
Anisotropic Texture Filtering	aa451178	ee490121
Annotated Client Code with Checkv4 Output	ms880930	ee493437
Annotated Server Code with Checkv4 Output	ms880931	ee495260
Answer a Call	aa525598	ee499850
Antialiased Font Support	ms890543	ee481280
Antialiasing	aa451179	ee491502
Anycast IPv6 Addresses	ms880932	ee495127
AppID Key	ms862083	ee488254
AppendMenu	aa452862	ee502212
ApplicablePackages Element (Poll Response)	ms894712	ee489298
Application Implementation	ms903734	ee491410
Application Installation of MSMQ	ms882822	-
Application Registry Settings	ms880933	ee493064
Application Session Buffers	ms890559	-
Application Session Data Transfer	ms890566	-
Application Session Starting	ms890572	-
Application Session Stopping	ms890581	-
Application Suspend Time-outs	ms890589	-
Application-Managed Resources and Allocation Strategies	aa451180	ee491430
Application-Specific Filter (COM)	ms880935	ee500559
Applications - End User Catalog Items	ms861181	-
Applications and Services that Support IPv6	ms880934	ee494235
Applications with Multiple DLLs	ms903739	ee492101
ApplyControlToken	ms937015	ee498530
Applying Filters	ms905675	ee492403
Arabic	ms906457	-
Arabic OS Design Development	ms906458	ee490924
Architectural Overview of the DVD-Video API/DVD-Video API Interface Map	ms923173	-
Architectural Overview of the DVD-Video API/DVD-Video API Object Architecture	ms923178	-
Architectural Overview of the DVD-Video API/DVD-Video API Rendering	ms923193	-
AreEqualVideoTypes	ms925565	ee494616
Arranging, Sorting, and Finding List Views	ms926093	ee505045
Array Manipulation Functions	ms862088	ee489177
AsnAny	ms894988	ee489287
AsnCounter64	ms894989	ee489124
AsnObjectIdentifier	ms894991	ee489297
AsnOctetString	ms894993	ee489131
Assert Functions	ms925582	-
Assigning User-Specific Permissions	ms899603	ee498439
Assigning an IPv4 Address to a Device	ms880938	-
Assigning an IPv6 Address to a Device	ms880939	-
AsyncMac Registry Settings	ms890616	ee486865
Asynchronous Bus Requests	ms890608	ee483081
Asynchronous Network I/O	ms923761	ee484674
Asynchronous Operations and Message Boxes in the TUI	aa525599	-
Asynchronous Pluggable Protocols Enumerations	ms905670	-
Asynchronous Pluggable Protocols Functions	ms905671	-
Asynchronous Pluggable Protocols Interfaces	ms905672	-
Asynchronous Pluggable Protocols Structures	ms905674	-
Asynchronous Searching	ms880941	ee500801
Atom Tables	ms926099	ee499429
AttemptConnection	ms909303	-
Audio Device Instances	ms890640	ee486475
Audio Driver Migration	ms890647	ee482298
Audio Driver Registry Settings	ms890665	ee483245
Audio Gain Classes	aa451188	ee487371
Audio Line and Control Queries	aa451189	ee487560
Audio MDD and PDD	ms890671	ee485055
Audio Mixer	ms890682	ee481321
Audio and Video Capture Support/Pin Property Set	ms940067	-
Audio and Video Capture Support/Video Capture	ms940077	-
Audio and Video Capture Support/Windows Media Applications	ms940082	-
Audio/Audio Compression Manager	aa451187	-
Audio/Waveform Audio	ms940101	-
Authenticating 802.1x	ms890690	-
Authenticating a Connection	ms925571	-
Authenticating an LDAP Client	ms862089	ee486379
Authenticating the Client	ms925580	-
Authentication	aa525793	-
Authentication Event (AE)	ms926477	ee497993
Authentication Operations	ms862090	ee486322
Authentication Protocol Initialization	ms880946	ee494109
Authentication Services	ms925585	-
Authentication Services Application Development	ms925593	-
Authentication Services Functions	ms936966	-
Authentication Services Migration	ms925600	ee497951
Authentication Services OS Design Development	ms925709	ee498877
Authentication Services Reference	ms936967	-
Authentication Services Registry Settings	ms925716	ee498184
Authentication Services Samples	ms925722	ee497955
Authentication Services Security	ms925727	ee498539
Authentication Services Structures	ms936968	-
Authentication Traps Registry Settings	ms894384	ee489316
Authoring Match Patterns	ms862091	ee503535
Authoring Well-Formed HTML	ms862092	ee503165
AuthorizationToken Element (Poll Request)	ms894994	ee489278
Auto Dial Registry Settings	ms880950	ee494501
Auto Dial Registry Subkeys	ms880951	ee493498
Auto Dial for ICS	ms880949	-
AutoDialCleanupModule	aa450290	ee495097
AutoDialEndConnection	aa450291	ee494696
AutoDialGetConnectionStatus	aa450292	ee494720
AutoDialInitializeModule	aa450293	ee494480
AutoDialStartConnection	aa450294	ee494255
Autoload Settings	aa517821	ee490196
Automatic Client Configuration for IPv4	ms880952	-
Automatic Configuration Constants	aa448300	ee484231
Automatic Configuration Functions	ms894771	-
Automatic Configuration Reference	aa448301	-
Automatic Configuration Structures	aa448297	-
Automatic Configuration Subsystem	ms890698	-
Automatic Detection of Docking for Serial Ports	ms890705	ee486878
Automatic Texture Management	aa451193	ee490464
Automation Data Types	aa513563	-
Automation Enumerations	aa513565	-
Automation Functions	aa513569	-
Automation Interfaces	aa513587	-
Automation Structures	aa513603	-
Automation Supported APIs	ms862094	ee488496
Axes	ms863695	ee502013
BASEBAND_CONNECTION	aa450296	ee496007
BASEBAND_CONNECTION_DATA	aa450297	ee495462
BATTERYLIFETIMEINFO	ms896133	ee483783
BFFM_ENABLEOK	aa452872	ee502534
BFFM_INITIALIZED	aa452873	ee504577
BFFM_SELCHANGED	aa452874	ee501689
BFFM_SETSELECTION	aa452875	ee505690
BFFM_SETSTATUSTEXT	aa452876	ee499721
BFFM_VALIDATEFAILED	aa452877	ee504585
BINDF	aa452098	ee492885
BINDINFO	aa452099	ee492795
BINDINFOF	aa452100	ee492775
BINDINFO_OPTIONS	aa452101	ee492263
BINDPTR	ms863861	ee488076
BINDSTATUS	aa452102	ee492897
BINDSTRING	aa452103	ee492776
BINDVERB	aa452104	ee492443
BIND_FLAGS	ms863834	ee488465
BIND_OPTS	ms863848	ee489025
BIND_OPTS2	ms863857	ee488671
BITMAP	aa452880	ee503208
BITMAPCOREHEADER	aa452881	ee502290
BITMAPCOREINFO	aa452882	ee505513
BITMAPFILEHEADER	aa452883	ee500466
BITMAPINFO	aa452884	ee500572
BITMAPINFOHEADER	aa452885	ee499706
BITMASKS	ms936830	ee496069
BIT_AV_	ms898943	ee500804
BIT_MASKS_MATCH	ms936839	ee496334
BLENDFUNCTION	aa452889	ee506302
BLOB (Cryptography)	ms937016	ee498188
BLOB (Windows Sockets)	aa450302	ee493845
BM_CLICK	aa452890	ee505041
BM_GETCHECK	aa452891	ee503368
BM_GETSTATE	aa452892	ee503612
BM_SETCHECK	aa452893	ee503955
BM_SETSTATE	aa452894	ee500163
BM_SETSTYLE	aa452895	ee503911
BN_CLICKED	aa452896	ee500278
BN_KILLFOCUS	aa452897	ee505714
BN_SETFOCUS	aa452898	ee502311
BP_GetPartitionInfo	aa516965	ee489819
BP_Init	aa516966	ee489535
BP_LowLevelFormat	aa516967	ee490571
BP_OpenPartition	aa516968	ee490346
BP_ReadData	aa516969	ee490171
BP_SetDataPointer	aa516970	ee490351
BP_WriteData	aa516971	ee490583
BROWSEINFO	aa452901	ee501763
BROWSEINFOA (BIF_STATUSTEXT=0x4, BIF_EDITBOX=0x10, BIF_VALIDATE=0x20 -> derived)	https://learn.microsoft.com/en-us/windows/win32/api/shlobj_core/ns-shlobj_core-browseinfoa	-
BRUSHOBJ_pvAllocRbrush	ms896145	ee482252
BRUSHOBJ_pvGetRbrush	ms896146	ee486913
BSCF	aa452105	ee492218
BSTR	ms863868	ee487693
BSTR Functions	ms936848	-
BTHHID_IOCTL_HIDConnect	ms887860	ee496033
BTHHID_IOCTL_HIDDisconnect	ms887861	ee495827
BTHNS_INQUIRYBLOB	ms887864	ee495448
BTHNS_RESTRICTIONBLOB	ms887868	ee495874
BTHNS_SETBLOB	ms887869	ee495365
BTH_HOLD_MODE	ms887904	ee496046
BTH_LOCAL_VERSION	ms887863	ee495654
BTH_PARK_MODE	ms887905	ee495772
BTH_REMOTE_NAME	ms887882	ee495616
BTH_REMOTE_VERSION	ms887884	ee495623
BTH_SNIFF_MODE	ms887906	ee496016
BTH_SOCKOPT_SECURITY	ms887893	ee495825
BUILD_IO_RW_DIRECT_ARG	ms896148	ee486715
BUILD_IO_RW_EXTENDED_ARG	ms896149	ee486887
BUSDATA_PARMS	ms896150	ee486988
BUS_DATA_TYPE	ms896151	ee483210
BY_HANDLE_DB_INFORMATION (CEDB)	aa516972	ee490788
BY_HANDLE_DB_INFORMATION (EDB)	aa516974	ee490409
BY_HANDLE_FILE_INFORMATION	aa516973	ee490365
Back Buffers and Image Surfaces	ms890710	ee481095
Back-Face Culling	aa451199	ee490719
BacklightAdvApplet	aa452867	ee500202
Backup	ms880953	ee500853
Backward Compatibility for Windows Sockets 1.1 Applications	ms880954	-
Base Classes that Implement Interfaces/Clock Base Classes	aa451239	-
Base Classes that Implement Interfaces/Enumerator Base Classes	ms923232	-
Base Classes that Implement Interfaces/Filter Base Classes	ms923365	-
Base Classes that Implement Interfaces/Pin Base Classes	ms924201	-
Base Classes that Implement Interfaces/Transport Base Classes	aa451401	-
Base Classes/Base Classes that Implement Interfaces	aa451201	-
Base Classes/CBaseObject and CUnknown Classes	aa451227	-
Base Registry Settings	ms880955	ee499476
Basic Approach for getXbyY in the SPI	ms880956	ee494716
Basic Authentication and RTC	aa525600	ee500343
Basic Common Control Styles	aa452868	ee504838
Basic Concepts of Surfaces/Color Keying	aa451245	-
Basic Concepts of Surfaces/Pixel Formats	ms924203	-
Basic Concepts of Surfaces/Surface Interfaces	ms924659	-
Basic Concepts of Surfaces/What Are Surfaces?	ms925253	-
Basic Concepts of Surfaces/Width vs. Pitch	ms925262	-
Basic Lighting Formula	aa451203	ee491505
Basic Object Model	ms862095	ee484511
Basic Scripting	ms880957	ee498638
Basic Texturing Concepts	aa451204	ee490050
Basic Window Styles	aa452869	ee504355
Battery Driver Development Concepts	ms890742	ee484271
Battery Driver Global Variables	ms890724	ee485882
Battery Driver Registry Settings	ms890735	ee484032
Battery Driver Samples	ms890749	ee483630
BatteryDrvrGetLevels	ms896130	ee484810
BatteryDrvrSupportsChangeNotification	ms896131	ee481685
BatteryGetLifeTimeInfo	ms896132	ee484402
BatteryNotifyOfTimeChange	ms896134	ee484276
BatteryPDDDeinitialize	ms896135	ee486505
BatteryPDDGetLevels	ms896136	ee481733
BatteryPDDGetStatus	ms896137	ee482258
BatteryPDDInitialize	ms896138	ee484450
BatteryPDDPowerHandler	ms896139	ee486280
BatteryPDDResume	ms896140	ee484478
BatteryPDDSupportsChangeNotification	ms896141	ee485237
BeforeWindowOpen	aa451906	ee492048
BeginDeferWindowPos	aa452870	ee501388
BeginMessage Method	ms863706	ee483908
BeginMessageWSDL Method	ms863712	ee485813
BeginPaint	aa452871	ee505465
Beginning and Ending a Scene	aa451205	ee490880
Behavior Element (Instruction Response)	ms894996	ee489047
Benefits and Limitations of GPE Display Drivers	ms890765	ee484398
Benefits of Media Sense	ms890770	ee483401
BerElement	ms863747	ee485104
Best Practices for DOM	ms862096	ee503505
Best Practices for Faster Suspend Times	aa448265	ee497742
Best Practices for SAX	ms862097	ee502075
Best Practices for the IP Firewall	ms886633	ee493515
BinFS Registry Settings	ms885253	ee489599
BinFS and the Bootpart Library	ms885249	ee490161
Binary Raster Operations	aa452878	ee499662
Binary Rom Image File System (BinFS)	ms885244	-
BindMoniker	ms863843	ee489646
Binding Element	ms862098	ee487322
Binding to a Local Address	ms880958	ee494865
Bit Block Transfer Acceleration	ms890816	ee482677
Bit-Based Replication	ms885257	ee490580
BitBlT Emulation Library Functions	ms896142	ee481731
BitBlt	aa452879	ee501981
Bitmap Functions	aa451206	-
Bitmap Functions, Macros, and Data	aa451207	-
Bitmap and Caching Properties of IMsRdpClientAdvancedSettings	ms861195	ee485102
BitmapData	ms925969	ee491598
Blitting in Direct3D Mobile	aa451211	ee490504
Blitting to Surfaces/Blit Timing	aa451208	-
Blitting to Surfaces/Blitting Basics	aa451210	-
Blitting to Surfaces/Blitting to Multiple Windows	aa451212	-
Blitting to Surfaces/Blitting with Blt	aa451214	-
Blitting to Surfaces/Blitting with BltFast	aa451215	-
Blitting to Surfaces/Color Fills	aa451243	-
Blitting to Surfaces/Transparent Blitting	aa451400	-
Block Driver Access	ms890840	ee481903
Block Driver Architecture	ms890849	ee484647
Block Driver Detection	ms890855	ee486245
Block Driver Installation	ms890864	ee484656
Block Driver Interface	ms890868	ee481879
Block Driver Loading	ms890874	ee486095
Block Driver Manager	ms890877	ee482923
Block Driver Power Cycle	ms890882	ee482210
Block Driver Registry Settings	ms890889	ee482448
BlockLockInfo	ms896143	ee483799
Blocking Input/Output	ms880959	ee493463
Blt	ms896144	-
Bluetooth Application Development Enumerations	ms886634	-
Bluetooth Application Development Functions	ms886635	-
Bluetooth Application Development IOCTLs	ms886637	-
Bluetooth Application Development Interfaces	ms886636	-
Bluetooth Application Development Structures	ms886647	-
Bluetooth HCI Transport Driver Registry Settings	ms890928	ee485463
Bluetooth OS Functions	ms886640	-
Bluetooth OS IOCTLs	ms880965	-
Bluetooth OS Messages	ms886639	-
Bluetooth OS Object Identifiers	ms886638	-
Bluetooth OS Structures	ms880966	-
Bluetooth Stack Architecture	ms890956	ee486490
Bluetooth Stack Implementation Considerations	ms890965	ee482439
Bluetooth Stack Implementation in Windows CE	ms890977	-
Body Property	ms863865	ee484701
BodyEntries Property	ms863863	ee487044
BodyEntry Property	ms863864	ee487126
Boolean Functions	ms863867	-
Boolean, Comparison, and Set Expressions	ms862099	ee503100
Boot Loader Support for BinFS	ms885260	ee489798
Boot Phases	ms885267	ee490010
Bootpart Library OS Functions	aa516962	-
Bootpart Library OS Structures	aa516963	-
Bootpart OS Reference	aa516964	-
Border Color Texture Address Mode	aa451217	ee490279
Brazilian (ABNT) Keyboard	ms890989	ee481480
