# CE5 leaf -> CE .NET twin page id (official catalogs, title-matched)
# 3490 leaves have a CE .NET twin; 13567 do not ('-').  The struct
# sweep (tools/ce-sweep.py) additionally verifies the twin page's own
# <title> at runtime, so TOC labels that disagree with the page title
# (e.g. catalog 'Touch Screen (Stylus) Registry Settings' serving the
# 'Touch Screen Registry Settings' page) are dropped from the lookup.
AVC_VCR_CMD_INPUT_SIGNAL_MODE	ms896117	-
AVC_VCR_CMD_LOAD_MEDIUM	ms896118	-
AVC_VCR_CMD_MEDIUM_INFO	ms896119	-
AVC_VCR_CMD_OUTPUT_SIGNAL_MODE	ms896120	-
AVC_VCR_CMD_PLAY	ms896121	-
AVC_VCR_CMD_RECORD	ms896122	-
AVC_VCR_CMD_RECORDING_DATE	ms896123	-
AVC_VCR_CMD_RECORDING_SPEED	ms896124	-
AVC_VCR_CMD_RECORDING_TIME	ms896125	-
AVC_VCR_CMD_RELATIVE_TIME_COUNTER	ms896126	-
AVC_VCR_CMD_TIME_CODE	ms896127	-
AVC_VCR_CMD_TRANSPORT_STATE	ms896128	-
AVC_VCR_CMD_WIND	ms896129	-
AVI RIFF File Reference/AVI Main Header	aa451195	-
AVI RIFF File Reference/AVI RIFF Form	aa451197	-
AVI RIFF File Reference/AVI Stream Headers	aa451198	-
AVI RIFF File Reference/Stream Data (LIST 'movi' Chunk)	ms924648	-
AVTransportState	aa450295	-
AYGShell API Extensions	ms926103	-
AYGShell Controls	ms927269	-
AYGShell Enumerations	ms927272	-
AYGShell Functions	ms927275	-
AYGShell Interfaces	ms907077	-
AYGShell Macros	ms907080	-
AYGShell Messages	ms907085	-
AYGShell Reference	ms907090	-
AYGShell Structures	ms907095	-
AbnormalTermination	aa450784	-
AbortDoc	aa452835	ms924805
AbortProc	aa452836	-
AbortTransfer	ms895509	-
Aborting a Request	ms880913	ms922566
About Animation Controls	ms938413	-
About Character Sets	aa451874	ms902317
About Cryptographic Service Provider	ms925441	-
About DHTML	aa451877	ms901951
About HINTERNET Handles	aa451879	-
About Render States	aa451158	-
About SnmpExtensionInit	ms894372	ms906863
About SnmpExtensionQuery	ms894374	ms906872
About SnmpExtensionTrap	ms894376	ms906881
About the ActiveX Navigation Control	aa451881	ms907153
About the IMultilanguage Interfaces	aa451883	ms902419
About the WSDL/WSML Generator	ms862071	-
About the Webview Browser Object	aa451885	ms924459
Accelerated Line Segment Function	ms890437	-
AcceptSecurityContext	ms937012	-
Accessing Elements with Script Languages	aa451887	ms902455
Accessing Files on Other Storage Media	ms885120	-
Accessing Folders	aa513308	-
Accessing OOB Information	ms890447	-
Accessing Objects	ms861126	-
Accessing Remote File Systems	ms880914	-
Accessing Shares on the File Server	ms899601	-
Accessing URLs Directly	aa451892	-
Accessing a Smart Card	ms925562	ms938402
Accessing and Outputting Attributes	ms862073	ms912443
Accessing the Contents of a Vertex Buffer	aa451161	-
Accessing the Conversion Service	ms903647	-
Accessing the FTP Protocol	ms880915	-
Accessing the HTTP Protocol	aa451890	-
AcquireCredentialsHandle	ms937013	-
AcquireRemoveLock	ms896105	-
ActivateDevice	ms896106	-
ActivateDeviceEx	ms896107	-
ActivateKeyboardLayout	aa452845	-
ActivateService	aa450278	ms938133
Activating a Service Programmatically	ms880918	ms938045
Active Server Pages	ms898940	-
Active Server Pages Application Development	ms880919	-
Active Server Pages Migration	ms880920	-
Active Server Pages Samples	ms880921	-
Active Server Pages Security	ms880922	-
ActiveSync Migration	aa513311	-
ActiveSync Overview	ms879784	-
ActiveSync Programming FAQ	ms861144	-
ActiveSync Samples	ms861160	-
ActiveSync Security	ms861176	-
Activity Timer Behavior	ms890485	-
Activity Timer Events	ms890491	-
Activity Timer Resets	ms890495	-
Activity Timer Time-outs and the Power Control Panel Utility	ms890509	-
AddAfterI	ms937581	-
AddAttachedSurface	ms896108	-
AddBeforeI	ms937583	-
AddFontResource	ms901109	ms900628
AddHeadI	ms937585	-
AddHeader	aa450279	-
AddIPAddress	aa450280	-
AddPropSheetPageProc	aa452848	-
AddResponseHeaders	aa450281	-
AddTailI	ms937587	-
Add_Share	aa450283	-
Adding Callback Items and Callback Masks	ms906546	-
Adding Columns	ms906548	-
Adding Custom Menus to Windows CE Explorer	aa514589	-
Adding Debug Zones to the NDIS Miniport Driver Initialization Functions	ms895482	-
Adding Enroll.exe to the OS Design	ms926471	-
Adding Header Control Items	ms925985	-
Adding Internet Browsing Functionality to Your Application	aa451896	-
Adding Items and Subitems	ms925989	-
Adding JScript Code to an HTML Page	aa451898	ms905846
Adding Keyboard LED Support to the HID Keyboard Driver	ms923760	-
Adding Keyboard Layouts	ms890515	-
Adding More Player Capabilities/Callbacks	aa451223	-
Adding More Player Capabilities/Changing Discs	aa451230	-
Adding More Player Capabilities/Checking Region Codes	aa451233	-
Adding More Player Capabilities/Scan Modes and Capabilities	ms924617	-
Adding More Player Capabilities/User Navigation	aa451413	-
Adding Resources to a Control Panel Application	aa453945	-
Adding Text to the Status Bar	ms926077	-
Adding Tool Text	ms926078	-
Adding Tool Types	ms926084	-
Adding Transitions	aa452072	-
Adding VBScript Code to an HTML Page	aa451900	ms929038
Adding a Database Volume on an External Device	ms885226	-
Adding a DllMain Entry Point to the NDIS Miniport Driver Core Functions	ms895483	-
Adding a Global New Button Menu Item	ms906513	-
Adding a New TUI Screen	aa525597	-
Adding a Temporary New Button Menu Item	ms906538	-
Adding an Advanced Backlight Dialog Box	ms906521	-
Adding an Advanced Print Dialog Box	ms906525	ms898146
Adding an Entry to the IP Forward Table	ms880923	-
Adding an IPv6 Route	ms899602	-
Adding an Image List to a Tab Control	ms906532	-
Adding an NDIS Miniport Driver to a Run-Time Image	ms895484	-
Adding and Editing Item Labels	ms906530	-
Adding the Windows-based Desktop NDIS Miniport Driver to the Run-Time Image Build	ms895485	-
Additional DHCP Settings	ms880924	-
Additional Information from the Direct3D Mobile Driver	ms890522	-
Additional Resources for JScript Developers	aa451902	ms905953
Additional Resources for VBScript Developers	aa451904	ms929062
Address Registry Settings	ms880926	ms901735
Address Resolution Protocol	ms880927	-
Address Translation Group	ms894380	ms926821
Addresses for Hosts and Routers	ms880925	-
Adhering to International Conventions	ms903706	-
AdjustWindowRectEx	aa452849	-
Administration	ms880929	-
Administrator Settings for Error Reporting	aa526060	-
Advanced Capture Topics/Handling Repaint Events in Video Capture	ms940061	-
Advanced Capture Topics/Using the Smart Tee Filter	ms940075	-
Advanced Capture Topics/Working with Pin Categories	ms940083	-
Advanced DVD Player Application Topics/Content Protection	aa451255	-
Advanced DVD Player Application Topics/DVD-Video in a Window	ms923202	-
Advanced DVD Player Application Topics/Examining the DVDSample Sample Application	ms923357	-
Advanced DVD Player Application Topics/Mouse Navigation	ms924153	-
Advanced DVD Player Application Topics/Time Calculation	aa451395	-
Advanced DirectDraw Information/Alpha Blitting	aa451172	-
Advanced DirectDraw Information/Converting Between YUV and RGB	aa451258	-
Advanced DirectDraw Information/Determining the Capabilities of the Display Hardware	aa451306	-
Advanced DirectDraw Information/DirectDraw Applications and Window Styles	aa451330	-
Advanced DirectDraw Information/Displaying a Window in Full-Screen Mode	aa451357	-
Advanced DirectDraw Information/Getting the Flip and Blit Status	ms923387	-
Advanced DirectDraw Information/Matching True RGB Colors to the Frame Buffer's Color Space	ms924136	-
Advanced DirectDraw Information/Porting Older DirectDraw Code	ms924571	-
Advanced DirectDraw Information/Storing Bitmaps in Display Memory	ms924647	-
Advanced DirectDraw Information/Taking Advantage of DMA Support	ms924664	-
Advanced DirectDraw Information/Triple Buffering	aa451405	-
Advanced DirectDraw Information/Using DirectDraw Palettes in Windowed Mode	aa451425	-
Advanced DirectDraw Information/Video Ports	aa451460	-
Advanced Display Driver Power Management	ms890528	-
Advanced Registry Concepts	ms885238	-
Advanced XSLT Functionality	ms862080	-
AdvertiseInterface	ms896109	-
AllocMem	aa450285	-
Allocating Audio Data Blocks	aa451167	-
Allowing Inbound IPSec (IPv6) Traffic to Private Hosts	ms886631	-
Alpha Blending	aa451170	-
Alpha Blending State	aa451171	-
Alpha Test	aa451173	-
Alpha Testing State	aa451174	-
Alpha Texture Blending	aa451175	-
AlphaBlend	aa452850	-
Alternative Video Renderers/Handling Dynamic Format Changes	ms923393	-
Alternative Video Renderers/Handling EC_REPAINT Notifications	ms923394	-
Alternative Video Renderers/Handling End-of-stream and Flushing Notifications	ms923395	-
Alternative Video Renderers/Handling Notifications in Full-Screen Mode	ms923397	-
Alternative Video Renderers/Handling Persistent Properties	ms923399	-
Alternative Video Renderers/Handling State Changes and Pause Completion	ms923400	-
Alternative Video Renderers/Handling Termination	ms923401	-
Alternative Video Renderers/Summary of Notifications	ms924652	-
Alternative Video Renderers/Writing an Alternative Renderer	ms925287	-
Ambient Lighting State	aa451177	-
American English Phoneme Representation	ms862081	-
AnalogVideoStandard	ms925439	-
Analyzing WSDL and WSML Files	ms862082	-
Animate_Close	aa452851	-
Animate_Create	aa452852	-
Animate_Open	aa452853	-
Animate_OpenEx	aa452854	-
Animate_Play	aa452855	-
Animate_Seek	aa452856	-
Animate_Stop	aa452857	-
Animation Controls	ms926086	-
Animation Controls Macros	aa452858	-
Animation Controls Messages	aa452859	-
Animation Controls Notifications	aa452860	-
Animation Controls Reference	ms927251	-
Animation Controls Styles	aa452861	-
Anisotropic Texture Filtering	aa451178	-
Annotated Client Code with Checkv4 Output	ms880930	-
Annotated Server Code with Checkv4 Output	ms880931	-
Answer a Call	aa525598	ms926938
Antialiased Font Support	ms890543	-
Antialiasing	aa451179	-
Anycast IPv6 Addresses	ms880932	-
AppID Key	ms862083	ms885519
AppendMenu	aa452862	-
ApplicablePackages Element (Poll Response)	ms894712	ms898338
Application Implementation	ms903734	-
Application Installation of MSMQ	ms882822	-
Application Registry Settings	ms880933	ms901908
Application Session Buffers	ms890559	-
Application Session Data Transfer	ms890566	-
Application Session Starting	ms890572	-
Application Session Stopping	ms890581	-
Application Suspend Time-outs	ms890589	-
Application-Managed Resources and Allocation Strategies	aa451180	-
Application-Specific Filter (COM)	ms880935	-
Applications - End User Catalog Items	ms861181	-
Applications and Services that Support IPv6	ms880934	-
Applications with Multiple DLLs	ms903739	-
ApplyControlToken	ms937015	-
Applying Filters	ms905675	-
Arabic	ms906457	-
Arabic OS Design Development	ms906458	-
Architectural Overview of the DVD-Video API/DVD-Video API Interface Map	ms923173	-
Architectural Overview of the DVD-Video API/DVD-Video API Object Architecture	ms923178	-
Architectural Overview of the DVD-Video API/DVD-Video API Rendering	ms923193	-
AreEqualVideoTypes	ms925565	-
Arranging, Sorting, and Finding List Views	ms926093	-
Array Manipulation Functions	ms862088	ms886099
AsnAny	ms894988	ms927024
AsnCounter64	ms894989	ms927030
AsnObjectIdentifier	ms894991	ms927036
AsnOctetString	ms894993	ms927041
Assert Functions	ms925582	-
Assigning User-Specific Permissions	ms899603	ms901352
Assigning an IPv4 Address to a Device	ms880938	-
Assigning an IPv6 Address to a Device	ms880939	-
AsyncMac Registry Settings	ms890616	-
Asynchronous Bus Requests	ms890608	-
Asynchronous Network I/O	ms923761	-
Asynchronous Operations and Message Boxes in the TUI	aa525599	-
Asynchronous Pluggable Protocols Enumerations	ms905670	-
Asynchronous Pluggable Protocols Functions	ms905671	-
Asynchronous Pluggable Protocols Interfaces	ms905672	-
Asynchronous Pluggable Protocols Structures	ms905674	-
Asynchronous Searching	ms880941	ms938809
Atom Tables	ms926099	-
AttemptConnection	ms909303	-
Audio Device Instances	ms890640	-
Audio Driver Migration	ms890647	-
Audio Driver Registry Settings	ms890665	-
Audio Gain Classes	aa451188	-
Audio Line and Control Queries	aa451189	-
Audio MDD and PDD	ms890671	-
Audio Mixer	ms890682	-
Audio and Video Capture Support/Pin Property Set	ms940067	-
Audio and Video Capture Support/Video Capture	ms940077	-
Audio and Video Capture Support/Windows Media Applications	ms940082	-
Audio/Audio Compression Manager	aa451187	-
Audio/Waveform Audio	ms940101	-
Authenticating 802.1x	ms890690	-
Authenticating a Connection	ms925571	-
Authenticating an LDAP Client	ms862089	ms919104
Authenticating the Client	ms925580	ms897925
Authentication	aa525793	-
Authentication Event (AE)	ms926477	-
Authentication Operations	ms862090	ms919119
Authentication Protocol Initialization	ms880946	ms899195
Authentication Services	ms925585	-
Authentication Services Application Development	ms925593	-
Authentication Services Functions	ms936966	-
Authentication Services Migration	ms925600	-
Authentication Services OS Design Development	ms925709	-
Authentication Services Reference	ms936967	-
Authentication Services Registry Settings	ms925716	-
Authentication Services Samples	ms925722	-
Authentication Services Security	ms925727	-
Authentication Services Structures	ms936968	-
Authentication Traps Registry Settings	ms894384	ms907018
Authoring Match Patterns	ms862091	ms912455
Authoring Well-Formed HTML	ms862092	ms912456
AuthorizationToken Element (Poll Request)	ms894994	ms898339
Auto Dial Registry Settings	ms880950	ms901834
Auto Dial Registry Subkeys	ms880951	ms901840
Auto Dial for ICS	ms880949	-
AutoDialCleanupModule	aa450290	ms901912
AutoDialEndConnection	aa450291	ms901913
AutoDialGetConnectionStatus	aa450292	ms901914
AutoDialInitializeModule	aa450293	ms901915
AutoDialStartConnection	aa450294	ms901916
Autoload Settings	aa517821	-
Automatic Client Configuration for IPv4	ms880952	-
Automatic Configuration Constants	aa448300	-
Automatic Configuration Functions	ms894771	-
Automatic Configuration Reference	aa448301	-
Automatic Configuration Structures	aa448297	-
Automatic Configuration Subsystem	ms890698	-
Automatic Detection of Docking for Serial Ports	ms890705	-
Automatic Texture Management	aa451193	-
Automation Data Types	aa513563	-
Automation Enumerations	aa513565	-
Automation Functions	aa513569	-
Automation Interfaces	aa513587	-
Automation Structures	aa513603	-
Automation Supported APIs	ms862094	ms885846
Axes	ms863695	-
BASEBAND_CONNECTION	aa450296	ms863354
BASEBAND_CONNECTION_DATA	aa450297	-
BATTERYLIFETIMEINFO	ms896133	-
BFFM_ENABLEOK	aa452872	-
BFFM_INITIALIZED	aa452873	-
BFFM_SELCHANGED	aa452874	-
BFFM_SETSELECTION	aa452875	-
BFFM_SETSTATUSTEXT	aa452876	-
BFFM_VALIDATEFAILED	aa452877	-
BINDF	aa452098	ms928760
BINDINFO	aa452099	ms928761
BINDINFOF	aa452100	ms928762
BINDINFO_OPTIONS	aa452101	ms928763
BINDPTR	ms863861	ms886124
BINDSTATUS	aa452102	ms928764
BINDSTRING	aa452103	ms928722
BINDVERB	aa452104	ms928765
BIND_FLAGS	ms863834	ms886128
BIND_OPTS	ms863848	ms886131
BIND_OPTS2	ms863857	ms886139
BITMAP	aa452880	-
BITMAPCOREHEADER	aa452881	-
BITMAPCOREINFO	aa452882	-
BITMAPFILEHEADER	aa452883	-
BITMAPINFO	aa452884	-
BITMAPINFOHEADER	aa452885	-
BITMASKS	ms936830	-
BIT_AV_	ms898943	-
BIT_MASKS_MATCH	ms936839	-
BLENDFUNCTION	aa452889	-
BLOB (Cryptography)	ms937016	ms884463
BLOB (Windows Sockets)	aa450302	ms910259
BM_CLICK	aa452890	-
BM_GETCHECK	aa452891	-
BM_GETSTATE	aa452892	-
BM_SETCHECK	aa452893	-
BM_SETSTATE	aa452894	-
BM_SETSTYLE	aa452895	-
BN_CLICKED	aa452896	-
BN_KILLFOCUS	aa452897	-
BN_SETFOCUS	aa452898	-
BP_GetPartitionInfo	aa516965	-
BP_Init	aa516966	-
BP_LowLevelFormat	aa516967	-
BP_OpenPartition	aa516968	-
BP_ReadData	aa516969	-
BP_SetDataPointer	aa516970	-
BP_WriteData	aa516971	-
BROWSEINFO	aa452901	-
BROWSEINFOA (BIF_STATUSTEXT=0x4, BIF_EDITBOX=0x10, BIF_VALIDATE=0x20 -> derived)	https://learn.microsoft.com/en-us/windows/win32/api/shlobj_core/ns-shlobj_core-browseinfoa	-
BRUSHOBJ_pvAllocRbrush	ms896145	-
BRUSHOBJ_pvGetRbrush	ms896146	-
BSCF	aa452105	ms928766
BSTR	ms863868	ms886145
BSTR Functions	ms936848	-
BTHHID_IOCTL_HIDConnect	ms887860	-
BTHHID_IOCTL_HIDDisconnect	ms887861	-
BTHNS_INQUIRYBLOB	ms887864	ms863357
BTHNS_RESTRICTIONBLOB	ms887868	ms863358
BTHNS_SETBLOB	ms887869	ms863359
BTH_HOLD_MODE	ms887904	-
BTH_LOCAL_VERSION	ms887863	ms863360
BTH_PARK_MODE	ms887905	-
BTH_REMOTE_NAME	ms887882	ms863361
BTH_REMOTE_VERSION	ms887884	ms863362
BTH_SNIFF_MODE	ms887906	-
BTH_SOCKOPT_SECURITY	ms887893	ms863363
BUILD_IO_RW_DIRECT_ARG	ms896148	-
BUILD_IO_RW_EXTENDED_ARG	ms896149	-
BUSDATA_PARMS	ms896150	ms902069
BUS_DATA_TYPE	ms896151	ms902070
BY_HANDLE_DB_INFORMATION (CEDB)	aa516972	-
BY_HANDLE_DB_INFORMATION (EDB)	aa516974	-
BY_HANDLE_FILE_INFORMATION	aa516973	ms923882
Back Buffers and Image Surfaces	ms890710	-
Back-Face Culling	aa451199	-
BacklightAdvApplet	aa452867	ms920351
Backup	ms880953	-
Backward Compatibility for Windows Sockets 1.1 Applications	ms880954	-
Base Classes that Implement Interfaces/Clock Base Classes	aa451239	-
Base Classes that Implement Interfaces/Enumerator Base Classes	ms923232	-
Base Classes that Implement Interfaces/Filter Base Classes	ms923365	-
Base Classes that Implement Interfaces/Pin Base Classes	ms924201	-
Base Classes that Implement Interfaces/Transport Base Classes	aa451401	-
Base Classes/Base Classes that Implement Interfaces	aa451201	-
Base Classes/CBaseObject and CUnknown Classes	aa451227	-
Base Registry Settings	ms880955	-
Basic Approach for getXbyY in the SPI	ms880956	ms930434
Basic Authentication and RTC	aa525600	-
Basic Common Control Styles	aa452868	-
Basic Concepts of Surfaces/Color Keying	aa451245	-
Basic Concepts of Surfaces/Pixel Formats	ms924203	-
Basic Concepts of Surfaces/Surface Interfaces	ms924659	-
Basic Concepts of Surfaces/What Are Surfaces?	ms925253	-
Basic Concepts of Surfaces/Width vs. Pitch	ms925262	-
Basic Lighting Formula	aa451203	-
Basic Object Model	ms862095	-
Basic Scripting	ms880957	ms862396
Basic Texturing Concepts	aa451204	-
Basic Window Styles	aa452869	-
Battery Driver Development Concepts	ms890742	-
Battery Driver Global Variables	ms890724	-
Battery Driver Registry Settings	ms890735	-
Battery Driver Samples	ms890749	-
BatteryDrvrGetLevels	ms896130	-
BatteryDrvrSupportsChangeNotification	ms896131	-
BatteryGetLifeTimeInfo	ms896132	-
BatteryNotifyOfTimeChange	ms896134	-
BatteryPDDDeinitialize	ms896135	-
BatteryPDDGetLevels	ms896136	-
BatteryPDDGetStatus	ms896137	-
BatteryPDDInitialize	ms896138	-
BatteryPDDPowerHandler	ms896139	-
BatteryPDDResume	ms896140	-
BatteryPDDSupportsChangeNotification	ms896141	-
BeforeWindowOpen	aa451906	-
BeginDeferWindowPos	aa452870	-
BeginMessage Method	ms863706	-
BeginMessageWSDL Method	ms863712	-
BeginPaint	aa452871	-
Beginning and Ending a Scene	aa451205	-
Behavior Element (Instruction Response)	ms894996	ms898340
Benefits and Limitations of GPE Display Drivers	ms890765	-
Benefits of Media Sense	ms890770	-
BerElement	ms863747	ms920234
Best Practices for DOM	ms862096	-
Best Practices for Faster Suspend Times	aa448265	-
Best Practices for SAX	ms862097	-
Best Practices for the IP Firewall	ms886633	-
BinFS Registry Settings	ms885253	-
BinFS and the Bootpart Library	ms885249	-
Binary Raster Operations	aa452878	-
Binary Rom Image File System (BinFS)	ms885244	-
BindMoniker	ms863843	ms886121
Binding Element	ms862098	-
Binding to a Local Address	ms880958	ms930541
Bit Block Transfer Acceleration	ms890816	-
Bit-Based Replication	ms885257	ms900909
BitBlT Emulation Library Functions	ms896142	-
BitBlt	aa452879	-
Bitmap Functions	aa451206	-
Bitmap Functions, Macros, and Data	aa451207	-
Bitmap and Caching Properties of IMsRdpClientAdvancedSettings	ms861195	ms925143
BitmapData	ms925969	-
Blitting in Direct3D Mobile	aa451211	-
Blitting to Surfaces/Blit Timing	aa451208	-
Blitting to Surfaces/Blitting Basics	aa451210	-
Blitting to Surfaces/Blitting to Multiple Windows	aa451212	-
Blitting to Surfaces/Blitting with Blt	aa451214	-
Blitting to Surfaces/Blitting with BltFast	aa451215	-
Blitting to Surfaces/Color Fills	aa451243	-
Blitting to Surfaces/Transparent Blitting	aa451400	-
Block Driver Access	ms890840	-
Block Driver Architecture	ms890849	-
Block Driver Detection	ms890855	-
Block Driver Installation	ms890864	-
Block Driver Interface	ms890868	-
Block Driver Loading	ms890874	-
Block Driver Manager	ms890877	-
Block Driver Power Cycle	ms890882	-
Block Driver Registry Settings	ms890889	-
BlockLockInfo	ms896143	-
Blocking Input/Output	ms880959	ms930644
Blt	ms896144	-
Bluetooth Application Development Enumerations	ms886634	-
Bluetooth Application Development Functions	ms886635	-
Bluetooth Application Development IOCTLs	ms886637	-
Bluetooth Application Development Interfaces	ms886636	-
Bluetooth Application Development Structures	ms886647	-
Bluetooth HCI Transport Driver Registry Settings	ms890928	-
Bluetooth OS Functions	ms886640	-
Bluetooth OS IOCTLs	ms880965	-
Bluetooth OS Messages	ms886639	-
Bluetooth OS Object Identifiers	ms886638	-
Bluetooth OS Structures	ms880966	-
Bluetooth Stack Architecture	ms890956	ms863323
Bluetooth Stack Implementation Considerations	ms890965	-
Bluetooth Stack Implementation in Windows CE	ms890977	-
Body Property	ms863865	-
BodyEntries Property	ms863863	-
BodyEntry Property	ms863864	-
Boolean Functions	ms863867	-
Boolean, Comparison, and Set Expressions	ms862099	-
Boot Loader Support for BinFS	ms885260	-
Boot Phases	ms885267	-
Bootpart Library OS Functions	aa516962	-
Bootpart Library OS Structures	aa516963	-
Bootpart OS Reference	aa516964	-
Border Color Texture Address Mode	aa451217	-
Brazilian (ABNT) Keyboard	ms890989	-
Breakpoint Function	ms936845	-
Breakpoint Macros	ms936846	-
Bridge Base Class	aa448267	-
BringWindowToTop	aa452899	-
BrowseCallbackProc	aa452900	-
Browser Registry Settings	aa451910	ms924682
BstrFromVector	ms863869	ms886153
BthAGATHandler	aa450304	-
BthAGATSetCallback	aa450305	-
BthAGGetLastDialed	aa450307	-
BthAGGetNameByPhoneNumber	aa450308	-
BthAGGetSpeedDial	aa450309	-
BthAGNetworkAnswerCall	aa450312	-
BthAGNetworkDeinit	aa450313	-
BthAGNetworkDialNumber	aa450314	-
BthAGNetworkDropCall	aa450316	-
BthAGNetworkGetCallState	aa450315	-
BthAGNetworkHoldCall	aa450317	-
BthAGNetworkInit	aa450318	-
BthAGNetworkRejectCall	aa450319	-
BthAGNetworkSwapCall	aa450320	-
BthAGNetworkTransmitDTMF	aa450321	-
BthAGNetworkUnholdCall	aa450322	-
BthAGOnNetworkEvent	aa450323	-
BthAGOverrideCallIn	aa450324	-
BthAGOverrideCallOut	ms887483	-
BthAGPhoneExtDeinit	aa450306	-
BthAGPhoneExtEvent	ms880975	-
BthAGPhoneExtInit	aa450311	-
BthAGSetServiceCallback	aa450310	-
BthAcceptSCOConnections	aa450303	-
