/en-us/previous-versions/	GraphicsException Constructor	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D/GraphicsException Class/GraphicsException Constructor
/en-us/previous-versions/	GraphicsStream Methods	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX/GraphicsStream Class/GraphicsStream Methods
/en-us/previous-versions/	HardwareButton Members	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsCE.Forms/HardwareButton Class/HardwareButton Members
/en-us/previous-versions/	IndexBuffer Constructor (Type, Int32, Device, Usage, Pool)	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D/IndexBuffer Class/IndexBuffer Constructor/IndexBuffer Constructor (Type, Int32, Device, Usage, Pool)
/en-us/previous-versions/	Length Method (Quaternion)	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX/Quaternion Structure/Quaternion Methods/Length Method/Length Method (Quaternion)
/en-us/previous-versions/	Lerp Method	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX/Vector4 Structure/Vector4 Methods/Lerp Method
/en-us/previous-versions/	Lock Method (Int32, Type, LockFlags, Int32)	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D/IndexBuffer Class/IndexBuffer Methods/Lock Method/Lock Method (Int32, Type, LockFlags, Int32)
/en-us/previous-versions/	LockRectangle Method (Int32, LockFlags, Int32)	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D/Texture Class/Texture Methods/LockRectangle Method/LockRectangle Method (Int32, LockFlags, Int32)
/en-us/previous-versions/	LogFont Constructor	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsCE.Forms/LogFont Class/LogFont Constructor
/en-us/previous-versions/	MaterialFixed Members	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D/MaterialFixed Structure/MaterialFixed Members
/en-us/previous-versions/	Mesh Constructor	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D/Mesh Class/Mesh Constructor
/en-us/previous-versions/	Minimize Method (Vector3)	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX/Vector3 Structure/Vector3 Methods/Minimize Method/Minimize Method (Vector3)
/en-us/previous-versions/	MiscCaps Methods	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D/MiscCaps Structure/MiscCaps Methods
/en-us/previous-versions/	Multiply Method	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D/MatrixFixed Structure/MatrixFixed Methods/Multiply Method
/en-us/previous-versions/	Multiply Method (Matrix, Matrix)	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX/Matrix Structure/Matrix Methods/Multiply Method/Multiply Method (Matrix, Matrix)
/en-us/previous-versions/	OnResponseSubmitted Method	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsCE.Forms/Notification Class/Notification Methods/OnResponseSubmitted Method
/en-us/previous-versions/	OptimizeInPlace Method (MeshFlags, GraphicsStream)	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D/Mesh Class/Mesh Methods/OptimizeInPlace Method/OptimizeInPlace Method (MeshFlags, GraphicsStream)
/en-us/previous-versions/	OrthoOffCenterRH Method	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX/Matrix Structure/Matrix Methods/OrthoOffCenterRH Method
/en-us/previous-versions/	PerspectiveRH Method	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX/Matrix Structure/Matrix Methods/PerspectiveRH Method
/en-us/previous-versions/	Present Method ()	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D/Device Class/Device Methods/Present Method/Present Method ()
/en-us/previous-versions/	Present Method (Rectangle, Rectangle, Control)	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D/SwapChain Class/SwapChain Methods/Present Method/Present Method (Rectangle, Rectangle, Control)
/en-us/previous-versions/	ProcessVertices Method	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D/Device Class/Device Methods/ProcessVertices Method
/en-us/previous-versions/	RegisterSoftwareDevice Method	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D/Manager Class/Manager Methods/RegisterSoftwareDevice Method
/en-us/previous-versions/	Reset Method	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D/AdapterListCollection Class/AdapterListCollection Methods/Reset Method
/en-us/previous-versions/	Scale Method (Single)	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX/Vector3 Structure/Vector3 Methods/Scale Method/Scale Method (Single)
/en-us/previous-versions/	SetTransform Method	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D/Device Class/Device Methods/SetTransform Method
/en-us/previous-versions/	Squad Method	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX/Quaternion Structure/Quaternion Methods/Squad Method
/en-us/previous-versions/	SystemSettings Methods	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsCE.Forms/SystemSettings Class/SystemSettings Methods
/en-us/previous-versions/	Texture Members	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D/Texture Class/Texture Members
/en-us/previous-versions/	ToString Method (String, IFormatProvider)	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D/FixedPoint Structure/FixedPoint Methods/ToString Method/ToString Method (String, IFormatProvider)
/en-us/previous-versions/	Transforms Members	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D/Transforms Class/Transforms Members
/en-us/previous-versions/	Unproject Method (Vector3, Viewport, Matrix, Matrix, Matrix)	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX/Vector3 Structure/Vector3 Methods/Unproject Method/Unproject Method (Vector3, Viewport, Matrix, Matrix, Matrix)
/en-us/previous-versions/	Vector3 Members	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX/Vector3 Structure/Vector3 Members
/en-us/previous-versions/	Vector3Fixed Constructor (Vector3)	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D/Vector3Fixed Structure/Vector3Fixed Constructor/Vector3Fixed Constructor (Vector3)
/en-us/previous-versions/	VertexInformation Methods	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D/VertexInformation Class/VertexInformation Methods
/en-us/previous-versions/	WndProc Method	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsCE.Forms/MessageWindow Class/MessageWindow Methods/WndProc Method
/en-us/previous-versions/	X Field	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D/CustomVertex.TransformedColored Structure/CustomVertex.TransformedColored Fields/X Field
/en-us/previous-versions/	op_Addition Method	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D/FixedPoint Structure/FixedPoint Methods/op_Addition Method
/en-us/previous-versions/	op_Addition Method	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX/Vector2 Structure/Vector2 Methods/op_Addition Method
/en-us/previous-versions/	op_Equality Method	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX/Quaternion Structure/Quaternion Methods/op_Equality Method
/en-us/previous-versions/	op_Multiply Method	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D/FixedPoint Structure/FixedPoint Methods/op_Multiply Method
/en-us/previous-versions/	op_Multiply Method (Vector3, Single)	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX/Vector3 Structure/Vector3 Methods/op_Multiply Method/op_Multiply Method (Vector3, Single)
/en-us/previous-versions/	op_UnaryNegation Method	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX/Vector4 Structure/Vector4 Methods/op_UnaryNegation Method
/en-us/previous-versions/ms130092(v=vs.80)	UnlockAttributeBuffer Method ()	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D/Mesh Class/Mesh Methods/UnlockAttributeBuffer Method/UnlockAttributeBuffer Method ()
/en-us/previous-versions/ms130470(v=vs.80)	TextureLoader Members	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D/TextureLoader Class/TextureLoader Members
/previous-versions/ms130373(v=vs.100)	SupportsSysFrontBuffer Property	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D/SurfaceCaps Structure/SurfaceCaps Properties/SupportsSysFrontBuffer Property
/previous-versions/ms130403(v=vs.100)	SwapChain Constructor	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D/SwapChain Class/SwapChain Constructor
/previous-versions/ms130406(v=vs.100)	Finalize Method	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D/SwapChain Class/SwapChain Methods/Finalize Method
01bz0eb1(v=vs.80)	OnBalloonChanged Method	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsCE.Forms/Notification Class/Notification Methods/OnBalloonChanged Method
04za0hca(v=vs.80)	.NET Services Installation Tool (Regsvcs.exe)	.NET Framework Tools	.NET Framework 2.0/.NET Framework Tools/.NET Services Installation Tool (Regsvcs.exe)
056we7aw(v=vs.80)	ResGen Task	General Reference	.NET Framework 2.0/General Reference/MSBuild Reference/Task Reference/ResGen Task
06251f13(v=vs.80)	Permissions View Tool (Permview.exe)	.NET Framework Tools	.NET Framework 2.0/.NET Framework Tools/Permissions View Tool (Permview.exe)
071bzbcw(v=vs.80)	<add>	General Reference	.NET Framework 2.0/General Reference/ASP.NET Reference/Configuration File Syntax/ASP.NET Configuration Settings/<system.web>/<healthMonitoring>/<profiles>/<add>
07at0eck(v=vs.80)	op_Inequality Method	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsCE.Forms/Message Structure/Message Methods/op_Inequality Method
07yfzwz9(v=vs.80)	VisibleDesktop Property	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsCE.Forms/InputPanel Class/InputPanel Properties/VisibleDesktop Property
088211y6(v=vs.80)	Annotation Element Binding Support	General Reference	.NET Framework 2.0/General Reference/XML Schema Binding Support/XML Schema Definition Language Elements Binding Support/Annotation Element Binding Support
09ces4c3(v=vs.80)	<remove> Element for bypasslist (Network Settings)	General Reference	.NET Framework 2.0/General Reference/Configuration File Schema/Network Settings Schema/<system.Net> Element (Network Settings)/<defaultProxy> Element (Network Settings)/<bypasslist> Element (Network Settings)/<remove> Element for bypasslist (Network Settings)
0a8243zx(v=vs.80)	MaxLength Element Binding Support	General Reference	.NET Framework 2.0/General Reference/XML Schema Binding Support/XML Schema Definition Language Elements Binding Support/MaxLength Element Binding Support
0abc5t0w(v=vs.80)	InputMethod Methods	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsCE.Forms/InputMethod Class/InputMethod Methods
0ash1ksb(v=vs.80)	<dependentAssembly> Element	General Reference	.NET Framework 2.0/General Reference/Configuration File Schema/Runtime Settings Schema/<dependentAssembly> Element
0b21za7f(v=vs.80)	InputPanel.InputMethodCollection Members	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsCE.Forms/InputPanel.InputMethodCollection Class/InputPanel.InputMethodCollection Members
0d2b0964(v=vs.80)	System.Collections.IList.Contains Method	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsCE.Forms/InputPanel.InputMethodCollection Class/InputPanel.InputMethodCollection Methods/System.Collections.IList.Contains Method
0dzka5sf(v=vs.80)	DropDownList Web Server Control Declarative Syntax	General Reference	.NET Framework 2.0/General Reference/ASP.NET Reference/Web Server Control Syntax/DropDownList Web Server Control Declarative Syntax
0e6kf5w8(v=vs.80)	CurrentInputMethod Property	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsCE.Forms/InputPanel Class/InputPanel Properties/CurrentInputMethod Property
0ecdhtes(v=vs.80)	<assemblyIdentity> Element	General Reference	.NET Framework 2.0/General Reference/ClickOnce Reference/ClickOnce Application Manifest/<assemblyIdentity> Element
0f4f3syc(v=vs.80)	StrongNameSignatureSize Function	General Reference	.NET Framework 2.0/General Reference/Unmanaged API Reference/Strong Naming/Strong Naming Global Static Functions/StrongNameSignatureSize Function
0hyxd0xc(v=vs.80)	Configuration Sections Schema	General Reference	.NET Framework 2.0/General Reference/Configuration File Schema/Configuration Sections Schema
0k6kkbsd(v=vs.80)	MSBuild Reference	General Reference	.NET Framework 2.0/General Reference/MSBuild Reference
0kk0kk35(v=vs.80)	Runtime Settings Schema	General Reference	.NET Framework 2.0/General Reference/Configuration File Schema/Runtime Settings Schema
0s2d60ft(v=vs.80)	OnDeletingDocument Method	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsCE.Forms/DocumentList Class/DocumentList Methods/OnDeletingDocument Method
0tb21y22(v=vs.80)	<provider> Element (Template)	General Reference	.NET Framework 2.0/General Reference/Configuration File Schema/Remoting Settings Schema/<provider> Element (Template)
12z4yah4(v=vs.80)	DocumentList Constructor	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsCE.Forms/DocumentList Class/DocumentList Constructor
14567hc3(v=vs.80)	<add> Element for authenticationModules (Network Settings)	General Reference	.NET Framework 2.0/General Reference/Configuration File Schema/Network Settings Schema/<system.Net> Element (Network Settings)/<authenticationModules> Element (Network Settings)/<add> Element for authenticationModules (Network Settings)
152e73cy(v=vs.80)	Panel Web Server Control Declarative Syntax	General Reference	.NET Framework 2.0/General Reference/ASP.NET Reference/Web Server Control Syntax/Panel Web Server Control Declarative Syntax
17tk0thz(v=vs.80)	HtmlInputRadioButton Server Control Declarative Syntax	General Reference	.NET Framework 2.0/General Reference/ASP.NET Reference/HTML Server Controls/HtmlInputRadioButton Server Control Declarative Syntax
18x9s937(v=vs.80)	HWnd Property	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsCE.Forms/Message Structure/Message Properties/HWnd Property
1a43hzw4(v=vs.80)	InputPanel Properties	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsCE.Forms/InputPanel Class/InputPanel Properties
1b06c6hz(v=vs.80)	BalloonChangedEventHandler Delegate	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsCE.Forms/BalloonChangedEventHandler Delegate
1b41aaeb(v=vs.80)	RemoveAt Method	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsCE.Forms/InputPanel.InputMethodCollection Class/InputPanel.InputMethodCollection Methods/RemoveAt Method
1b9hw62f(v=vs.80)	<membership>	General Reference	.NET Framework 2.0/General Reference/ASP.NET Reference/Configuration File Syntax/ASP.NET Configuration Settings/<system.web>/<membership>
1bff9tk5(v=vs.80)	Time-Out Usage	General Reference	.NET Framework 2.0/General Reference/Design Guidelines for Developing Class Libraries/Usage Guidelines/Design Patterns/Time-Out Usage
1cd4z1zs(v=vs.80)	LinkButton Web Server Control Declarative Syntax	General Reference	.NET Framework 2.0/General Reference/ASP.NET Reference/Web Server Control Syntax/LinkButton Web Server Control Declarative Syntax
1cx6ds02(v=vs.80)	DocumentListEventArgs Class	General Reference	.NET Framework 2.0/General Reference/Additional Managed Reference Topics/Microsoft.WindowsCE.Forms/DocumentListEventArgs Class
